Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
pode tomar oleo essencial de laranja doce;BRL;20;-50%;-50%;Alto;68;;;;;;;;10;20;30;10;20;20;20;20;20;20;10;10
laranja doce oleo essencial beneficios;BRL;90;22%;-35%;Alto;95;0,12;0,82;;;;;;140;170;90;30;30;90;70;50;70;90;110;110
uso do oleo essencial de alecrim;BRL;10;0%;-50%;Alto;86;0,13;0,5;;;;;;10;20;10;10;10;20;10;20;10;10;10;10
aromaterapia alecrim;BRL;390;-18%;-18%;Alto;99;0,16;1,08;;;;;;390;320;390;390;320;480;480;480;390;390;390;320
óleo essencial de limão benefícios;BRL;390;0%;23%;Alto;96;0,33;0,63;;;;;;260;390;480;480;590;590;480;390;390;320;320;320
beneficios oleo essencial de laranja doce;BRL;30;67%;25%;Médio;54;0,14;0,73;;;;;;20;20;30;30;30;30;40;30;30;30;30;50
essencial lavanda;BRL;50;0%;-20%;Alto;100;0,5;3,74;;;;;;50;50;50;50;40;50;70;50;40;40;50;40
óleo essencial copaíba;BRL;1300;0%;0%;Alto;100;0,37;1,16;;;;;;1300;1000;1000;1000;1000;1600;1600;1600;1600;1300;1300;1300
oleo essencial de alecrim puro;BRL;140;-47%;-47%;Alto;100;0,34;0,7;;;;;;210;140;140;140;90;110;170;140;140;170;170;90
comprar oleo essencial de alecrim;BRL;50;-71%;-60%;Alto;100;0,56;1,5;;;;;;40;40;30;50;50;50;50;50;30;70;40;20
oleo essencial de alecrim propriedades;BRL;70;-29%;-44%;Alto;75;0,24;0,63;;;;;;70;70;70;50;50;70;70;90;70;70;50;50
aromaterapia com alecrim;BRL;20;200%;50%;Alto;84;;;;;;;;10;20;20;10;20;20;20;30;20;10;20;30
propriedades do oleo essencial de alecrim;BRL;110;0%;-18%;Alto;84;0,14;0,41;;;;;;140;110;110;90;90;110;90;140;70;90;110;90
benefício do óleo essencial de alecrim;BRL;590;0%;0%;Alto;73;0,13;0,41;;;;;;480;480;480;480;480;590;590;720;590;590;590;590
melaleuca óleo essencial;BRL;1600;-19%;-32%;Alto;100;0,26;1,77;;;;;;1900;1600;1600;1900;2400;1900;1600;1600;1600;1600;1300;1300
beneficios do oleo essencial laranja doce;BRL;20;-50%;0%;Médio;53;;;;;;;;20;20;10;20;10;30;20;30;20;20;20;10
propriedades oleo essencial alecrim;BRL;40;-25%;-25%;Alto;76;0,21;0,42;;;;;;50;30;40;30;20;40;40;30;40;40;50;30
benefícios óleo essencial de alecrim;BRL;140;0%;21%;Alto;67;0,18;0,58;;;;;;140;110;110;140;110;140;170;170;170;170;170;170
oleo essencial alecrim propriedades;BRL;30;-50%;-33%;Alto;96;0,2;0,69;;;;;;30;40;30;30;30;40;40;20;20;40;30;20
óleo essencial alecrim benefícios;BRL;720;22%;49%;Alto;96;0,2;0,56;;;;;;480;320;320;590;720;880;720;880;590;720;880;880
oleo de alecrim aromaterapia;BRL;40;33%;-20%;Alto;100;0,29;0,64;;;;;;30;30;50;30;30;40;40;50;40;30;50;40
alecrim aromaterapia;BRL;260;0%;0%;Alto;99;0,13;1,08;;;;;;260;260;210;210;210;260;260;260;210;260;260;260
oleo essencial de lavanda e laranja doce;BRL;10;0%;∞;Alto;100;;;;;;;;0;0;0;0;0;0;30;30;40;20;20;20
óleo de lavanda essencial;BRL;90;-22%;-22%;Alto;100;0,46;1,33;;;;;;90;90;50;70;70;110;90;110;90;90;90;70
beneficios oleo essencial laranja doce;BRL;70;-36%;40%;Alto;78;0,25;0,86;;;;;;50;50;50;40;40;70;90;70;70;110;50;70
alecrim na aromaterapia;BRL;30;0%;0%;Alto;84;0,11;0,75;;;;;;30;30;50;30;20;30;30;30;40;30;20;30
óleo essencial de laranja benefícios;BRL;320;0%;-56%;Alto;86;0,28;0,72;;;;;;590;590;320;140;140;260;260;320;260;260;260;260
aromaterapia laranja;BRL;70;0%;-22%;Alto;94;0,43;1,48;;;;;;50;50;50;70;50;70;90;70;70;70;70;70
oleo de laranja doce beneficios;BRL;170;52%;88%;Alto;100;0,34;0,9;;;;;;170;170;110;50;20;110;170;210;210;210;320;320
oleos essenciais de laranja doce;BRL;20;0%;0%;Alto;100;0,33;0,63;;;;;;20;40;30;20;30;10;10;20;20;20;10;20
benefícios do óleo essencial de laranja;BRL;90;0%;0%;Médio;66;0,2;0,68;;;;;;70;70;50;110;90;90;110;110;90;90;90;90
óleo yang yang;BRL;260;52%;52%;Alto;100;0,31;0,82;;;;;;210;170;170;170;170;260;320;260;260;210;320;320
óleo essencial de alecrim beneficios;BRL;1600;0%;116%;Alto;94;0,16;0,57;;;;;;590;590;880;1600;1600;1900;1900;1900;1300;1900;1900;1900
quais os benefícios do óleo essencial de alecrim;BRL;40;75%;133%;Alto;74;0,16;0,48;;;;;;40;40;40;50;40;20;40;50;50;40;40;70
oleo essencial de alecrim combina com;BRL;40;33%;33%;Médio;59;0,58;1,29;;;;;;30;30;40;50;40;50;40;40;40;30;50;40
óleo essencial de alecrim preço;BRL;320;-19%;-46%;Alto;100;0,34;0,76;;;;;;480;320;260;260;320;390;480;390;390;320;260;260
beneficios do oleo de laranja doce;BRL;50;0%;0%;Médio;65;;;;;;;;50;50;50;40;40;70;70;70;50;50;40;50
beneficios oleo de laranja doce;BRL;20;50%;200%;Médio;62;;;;;;;;10;20;20;10;10;20;20;20;20;20;30;30
beneficios oleo essencial alecrim;BRL;110;-50%;-36%;Alto;83;0,22;0,53;;;;;;140;110;110;110;90;140;90;110;110;140;90;70
óleo essencial laranja benefícios;BRL;140;0%;0%;Alto;100;0,33;0,67;;;;;;140;210;140;110;90;110;210;170;170;140;170;140
óleo essencial de copaíba;BRL;2400;-17%;0%;Alto;100;0,32;1,14;;;;;;2400;2400;1900;2400;1900;3600;2900;2900;2400;2900;2400;2400
óleo essencial de laranja doce propriedades;BRL;30;50%;0%;Alto;88;0,21;0,89;;;;;;30;50;40;30;20;20;50;40;30;20;20;30
aromaterapia oleo essencial de alecrim;BRL;10;0%;-50%;Alto;100;0,35;0,76;;;;;;20;10;10;20;10;20;20;10;10;10;10;10
óleo essencial de laranja doce pode ser ingerido;BRL;50;75%;0%;Alto;88;;;;;;;;70;90;20;30;30;70;40;40;30;40;50;70
lavanda óleo;BRL;140;-21%;-35%;Alto;100;0,5;1,25;;;;;;170;140;110;140;140;170;170;170;170;140;140;110
oleo essencial de alecrim beneficios aromaterapia;BRL;140;-65%;80%;Alto;78;0,23;0,56;;;;;;40;30;40;40;70;70;90;140;170;260;590;90
tomar oleo essencial de limao;BRL;10;-50%;∞;Alto;90;;;;;;;;0;0;0;0;10;30;30;20;10;20;20;10
óleo lavanda;BRL;1600;-16%;-16%;Alto;100;0,42;1,04;;;;;;1600;1600;1300;1600;1600;1900;1900;1900;1900;1900;1900;1600
essencial de melaleuca;BRL;70;0%;40%;Alto;100;0,39;2,39;;;;;;50;50;50;50;50;70;70;70;40;70;70;70
oleo essencial alecrim beneficios aromaterapia;BRL;10;-60%;∞;Alto;87;;;;;;;;0;0;0;0;0;0;30;20;40;50;10;20
beneficios do oleo essencial alecrim;BRL;20;-67%;0%;Médio;58;;;;;;;;10;20;20;10;20;20;30;10;20;30;20;10
propriedades oleo essencial limao siciliano;BRL;20;0%;0%;Alto;96;0,38;1,44;;;;;;20;20;20;20;10;20;30;10;20;20;30;20
oleo essencial limão beneficios;BRL;70;-29%;0%;Alto;98;0,23;0,95;;;;;;50;50;50;70;70;70;50;70;70;70;70;50
oleo limao;BRL;70;0%;-22%;Alto;100;0,4;0,83;;;;;;70;70;50;70;70;90;70;90;70;70;90;70
laranja aromaterapia;BRL;20;0%;0%;Alto;95;;;;;;;;10;10;10;10;10;20;30;40;20;20;20;20
alecrim oleo essencial beneficios;BRL;140;24%;-34%;Alto;95;0,18;0,56;;;;;;90;140;140;140;50;70;110;170;170;170;110;210
ylang ylang aromaterapia;BRL;140;-21%;-48%;Alto;100;0,39;1,09;;;;;;140;110;140;170;170;260;140;140;140;140;140;110
óleo essencial de alecrim inalação;BRL;30;-33%;-71%;Alto;90;;;;;;;;50;30;30;30;20;30;30;40;20;30;30;20
oleo essencial de alecrim serve para que;BRL;70;0%;29%;Alto;86;0,17;0,51;;;;;;50;50;50;40;50;50;70;70;110;90;70;90
oleo essencial alecrim pele;BRL;30;0%;-25%;Alto;70;0,34;1,31;;;;;;50;20;20;20;20;30;30;30;40;30;30;30
aromaterapia limão siciliano;BRL;110;0%;22%;Alto;99;0,42;1,31;;;;;;110;90;140;110;90;140;140;140;140;110;140;110
essência laranja doce;BRL;110;0%;56%;Alto;100;0,34;0,98;;;;;;110;110;90;90;110;90;110;90;140;140;140;140
óleo uva;BRL;170;0%;0%;Alto;100;0,38;0,99;;;;;;170;140;140;140;140;170;170;170;140;170;210;170
quais os benefícios do óleo essencial de laranja;BRL;20;50%;50%;Alto;81;;;;;;;;30;20;20;30;10;20;20;20;20;20;10;30
óleo essencial de alecrim 100 puro;BRL;30;50%;-25%;Alto;100;0,33;0,85;;;;;;30;20;10;20;20;30;30;40;30;20;70;30
oleo laranja doce beneficios;BRL;50;0%;-86%;Alto;86;;;;;;;;110;90;50;20;30;50;40;50;30;20;30;20
copaíba óleo essencial;BRL;720;22%;-18%;Alto;100;0,32;1,05;;;;;;720;590;590;720;590;880;720;720;880;590;720;720
alecrim beneficios aromaterapia;BRL;10;0%;-50%;Alto;78;;;;;;;;10;20;10;20;20;20;20;20;20;10;10;10
oe laranja doce;BRL;70;-22%;-22%;Alto;100;0,25;0,72;;;;;;90;90;90;70;50;70;70;70;70;90;50;70
óleos essenciais alecrim beneficios;BRL;20;0%;-75%;Alto;96;;;;;;;;30;30;30;40;30;30;40;20;10;10;20;10
oleo essencial de laranja doce no rosto;BRL;20;0%;100%;Alto;97;;;;;;;;20;20;10;10;20;20;20;10;10;20;10;20
beneficios alecrim aromaterapia;BRL;20;-33%;0%;Médio;60;;;;;;;;20;20;20;10;10;20;20;40;20;30;30;20
melaleuca oleo essencial;BRL;1600;-19%;-32%;Alto;100;0,26;1,77;;;;;;1900;1600;1600;1900;2400;1900;1600;1600;1600;1600;1300;1300
óleo essencial de limão siciliano pode ser ingerido;BRL;50;0%;-82%;Médio;65;;;;;;;;90;110;70;50;30;40;50;40;30;20;30;20
óleo melaleuca;BRL;1600;-16%;0%;Alto;100;0,33;1,11;;;;;;1600;1600;1600;1600;1600;1600;1600;1600;1900;1900;1900;1600
oleo essencial de alecrim pele;BRL;30;0%;-40%;Alto;74;0,23;0,94;;;;;;20;30;30;20;30;40;20;40;30;30;40;30
função do oleo essencial de alecrim;BRL;30;50%;0%;Alto;73;0,11;0,57;;;;;;40;20;30;20;30;30;40;20;30;20;30;30
beneficios oleo laranja doce;BRL;20;0%;0%;Alto;86;;;;;;;;10;10;10;10;20;20;20;20;20;20;20;20
propriedades oleo essencial laranja doce;BRL;20;-50%;0%;Alto;87;;;;;;;;20;20;20;20;10;20;20;40;20;20;20;10
oleo com alecrim;BRL;20;0%;-33%;Médio;53;;;;;;;;20;20;10;20;30;30;30;10;20;20;10;20
oleo essencial laranja doce propriedades;BRL;40;-50%;-50%;Alto;94;;;;;;;;20;20;30;30;30;30;70;90;50;20;20;10
propriedades do oleo essencial de laranja doce;BRL;40;0%;25%;Alto;97;0,13;0,49;;;;;;70;40;30;30;30;30;40;40;30;50;40;50
laranja doce beneficios;BRL;20;0%;50%;Médio;61;;;;;;;;20;30;10;10;20;30;30;30;20;30;20;30
óleo de lavanda;BRL;9900;0%;0%;Alto;100;0,38;1,04;;;;;;9900;9900;8100;9900;8100;9900;9900;9900;9900;9900;9900;9900
aromaterapia alecrim beneficios;BRL;30;-67%;-91%;Alto;73;;;;;;;;90;30;40;20;20;10;30;40;20;30;70;10
óleo semente uva;BRL;590;0%;0%;Alto;100;0,34;0,87;;;;;;590;480;480;480;480;480;590;590;590;590;590;590
propriedades do óleo essencial de limão siciliano;BRL;50;0%;0%;Alto;92;0,15;0,6;;;;;;50;70;40;40;30;50;50;50;50;50;40;50
propriedades do oleo de alecrim;BRL;50;0%;0%;Alto;82;0,2;0,51;;;;;;50;30;30;40;40;70;50;90;50;50;50;50
olha essencial de limão;BRL;20;0%;50%;Alto;100;0,3;0,58;;;;;;20;20;10;20;30;20;30;30;20;30;20;30
óleo essêncial de lavanda;BRL;33100;-18%;-18%;Alto;100;0,42;1,4;;;;;;33100;33100;27100;33100;27100;40500;40500;40500;33100;33100;33100;27100
oleo essencial de alecrim na pele;BRL;50;-29%;0%;Médio;43;;;;;;;;50;50;30;30;40;40;70;50;40;70;70;50
oleo essencial limao siciliano propriedades;BRL;30;0%;-33%;Alto;79;0,34;0,79;;;;;;30;30;30;30;20;20;50;40;30;20;20;20
oleos essenciais de laranja;BRL;40;33%;33%;Alto;100;0,37;1,08;;;;;;30;30;30;40;50;40;40;40;50;30;20;40
oleo essencial de melaleuca;BRL;9900;0%;0%;Alto;100;0,52;1,95;;;;;;9900;12100;9900;9900;9900;12100;12100;12100;12100;12100;12100;12100
óleo de uva;BRL;5400;0%;0%;Alto;100;0,29;0,94;;;;;;5400;4400;4400;5400;4400;5400;5400;5400;5400;5400;5400;5400
óleo essencial de lavanda aromaterapia;BRL;70;57%;120%;Alto;100;0,37;0,97;;;;;;50;40;50;70;50;70;50;90;90;70;110;110
oleo essencial de laranja serve para que;BRL;40;0%;250%;Alto;92;;;;;;;;20;20;30;30;10;40;30;20;40;70;50;70
de lavanda;BRL;140;0%;55%;Alto;94;0,3;0,57;;;;;;110;110;90;90;110;110;110;140;110;170;210;170
óleo essencial de alecrim benefícios emocional;BRL;10;67%;∞;Alto;86;;;;;;;;0;0;0;0;0;0;0;0;30;30;50;50
óleo essencial de ylang ylang benefícios;BRL;170;-18%;-33%;Alto;96;0,33;1,38;;;;;;170;260;170;170;110;110;140;210;170;170;170;140
oleo de limão beneficios;BRL;30;100%;0%;Alto;79;;;;;;;;20;40;40;30;30;30;30;30;40;20;30;40
preço do óleo essencial de alecrim;BRL;20;50%;0%;Alto;100;0,18;0,59;;;;;;20;20;10;20;30;30;40;20;20;20;20;30
laranja oleo essencial beneficios;BRL;20;0%;-33%;Alto;96;;;;;;;;20;30;20;20;10;20;40;20;30;20;20;20
oleo essencial de laranja propriedades;BRL;20;0%;0%;Alto;76;;;;;;;;30;10;10;10;20;20;20;10;20;10;20;10
oleo de semente de uva;BRL;9900;-18%;-18%;Alto;100;0,28;0,92;;;;;;9900;9900;8100;9900;9900;9900;12100;9900;12100;12100;12100;9900
oleo essencial de alecrim pode ser ingerido;BRL;40;0%;-25%;Alto;90;;;;;;;;50;40;30;50;30;30;40;70;30;30;40;30
beneficios oleo essencial laranja;BRL;20;100%;0%;Alto;96;;;;;;;;10;10;10;10;20;10;20;20;10;10;30;20
os benefícios do óleo de alecrim;BRL;50;0%;0%;Alto;99;0,2;0,42;;;;;;50;40;40;70;50;70;70;50;30;50;50;50
oleo de alecrim propriedades;BRL;30;0%;-33%;Médio;55;;;;;;;;40;20;30;30;20;20;30;40;20;20;20;20
óleo essencial de alecrim para pele;BRL;50;0%;-29%;Alto;75;0,26;1,03;;;;;;50;70;50;70;30;40;50;50;70;50;50;50
beneficios oleo essencial de limao;BRL;20;100%;0%;Médio;43;;;;;;;;30;40;30;20;10;30;20;20;20;10;20;20
qual o benefício do óleo de alecrim;BRL;40;0%;33%;Médio;64;;;;;;;;50;40;30;30;40;40;50;40;40;40;50;40
oleo de lim;BRL;90;-22%;-22%;Alto;95;0,39;1,02;;;;;;90;90;70;50;70;90;110;70;70;90;110;70
oleo de essencial melaleuca;BRL;20;0%;100%;Alto;100;0,72;2,02;;;;;;10;20;20;20;20;20;20;20;20;20;10;20
oleo essencial de alecrim no rosto;BRL;40;-20%;0%;Alto;73;;;;;;;;40;40;30;30;30;40;30;50;50;50;40;40
aromaterapia limão;BRL;50;-20%;-43%;Alto;94;0,47;1,12;;;;;;50;40;50;50;50;50;50;50;50;50;40;40
benefício do óleo de alecrim;BRL;720;0%;-18%;Alto;76;0,18;0,45;;;;;;720;720;590;720;590;720;720;720;720;720;720;720
benefícios óleo de alecrim;BRL;140;-21%;-35%;Médio;64;0,18;0,79;;;;;;140;170;140;140;110;140;170;170;170;140;110;110
aroma limão siciliano beneficios;BRL;10;-33%;∞;Alto;87;;;;;;;;0;0;0;0;0;0;30;30;10;30;30;20
óleo da semente da uva;BRL;50;0%;-29%;Alto;100;0,32;0,61;;;;;;90;50;40;70;50;50;70;90;50;50;50;50
limão aromaterapia;BRL;10;-50%;-50%;Alto;100;;;;;;;;10;10;10;10;10;20;20;10;10;20;20;10
oleo de alecrim beneficios;BRL;1600;0%;60%;Alto;96;0,16;0,49;;;;;;880;1300;1300;1600;1600;1600;1600;1600;1600;1600;1600;1600
óleo de limão para tomar;BRL;50;67%;150%;Alto;100;;;;;;;;40;20;70;50;50;50;50;40;40;30;50;50
oleo essencial de alecrim para a pele;BRL;20;100%;0%;Médio;60;0,33;0,88;;;;;;20;20;10;10;20;10;10;20;10;10;30;20
semente de uva óleo;BRL;170;0%;-19%;Alto;100;0,3;0,92;;;;;;140;140;140;170;210;210;170;170;170;210;210;210
olha essencial de laranja;BRL;30;0%;100%;Alto;100;0,2;0,85;;;;;;10;20;20;20;30;50;30;20;30;40;30;40
óleo de alecrim puro;BRL;110;-21%;-21%;Alto;100;0,34;0,7;;;;;;110;140;90;110;70;110;140;110;110;140;140;110
oleo yang yang como usar;BRL;20;100%;-33%;Alto;100;0,25;1,04;;;;;;30;30;20;20;10;20;20;20;10;10;30;20
beneficios do oleo de alecrim;BRL;720;0%;-18%;Alto;76;0,18;0,45;;;;;;720;720;590;720;590;720;720;720;720;720;720;720
propriedades do ylang ylang;BRL;20;0%;0%;Médio;60;;;;;;;;20;20;20;30;20;20;10;10;20;10;20;10
óleo de semente de uva;BRL;9900;-18%;-18%;Alto;100;0,28;0,92;;;;;;9900;9900;8100;9900;9900;9900;12100;9900;12100;12100;12100;9900
óleo semente de uva;BRL;4400;-19%;-19%;Alto;100;0,29;0,91;;;;;;4400;4400;3600;4400;4400;5400;5400;4400;5400;5400;5400;4400
oleo de alecrim comprar;BRL;50;-60%;-71%;Alto;100;0,42;1,32;;;;;;90;50;50;70;50;50;70;50;50;50;30;20
pode tomar oleo de alecrim;BRL;20;50%;50%;Alto;93;;;;;;;;10;20;20;20;20;30;30;20;20;20;40;30
óleo de essência de lavanda;BRL;140;75%;-59%;Alto;100;0,5;3,71;;;;;;140;170;140;170;140;210;170;210;40;40;50;70
limao oleo essencial beneficios;BRL;30;0%;-33%;Alto;100;0,3;0,55;;;;;;20;40;30;30;30;20;30;20;20;20;20;20
oleo de melaleuca essencial;BRL;50;0%;75%;Alto;100;0,65;2,63;;;;;;50;70;40;40;50;50;70;50;70;70;50;70
beneficios oleo essencial de laranja;BRL;30;-33%;-33%;Médio;50;;;;;;;;50;30;30;30;40;30;40;40;30;30;30;20
oleo da semente de uva;BRL;110;0%;-21%;Alto;100;0,34;0,94;;;;;;140;110;90;140;70;90;110;110;110;110;110;110
beneficios do oleo de laranja;BRL;20;50%;0%;Médio;51;;;;;;;;20;20;20;20;20;20;20;10;20;20;20;30
oleo essencial de rosmarinus officinalis;BRL;20;-50%;-50%;Alto;81;;;;;;;;20;10;10;30;10;10;20;20;10;20;10;10
beneficios oleo essencial limao;BRL;10;0%;0%;Médio;65;;;;;;;;10;10;10;10;10;10;10;10;20;10;20;10
oleo de alecrim na pele;BRL;70;-22%;-22%;Alto;67;0,19;0,41;;;;;;70;70;50;70;50;70;90;70;90;90;90;70
ylang ylang significado;BRL;50;0%;67%;Baixo;22;;;;;;;;40;40;50;50;30;30;30;40;70;50;70;50
óleo alecrim beneficios;BRL;30;0%;-20%;Alto;97;0,28;0,79;;;;;;40;30;20;20;40;50;30;40;40;40;30;40
óleo de alecrim benefícios;BRL;1600;0%;60%;Alto;96;0,16;0,49;;;;;;880;1300;1300;1600;1600;1600;1600;1600;1600;1600;1600;1600
oleo essencial de limao serve para que;BRL;30;-44%;∞;Alto;91;0,23;0,73;;;;;;0;0;0;0;0;0;30;40;40;90;140;50
óleo essencial puro de melaleuca;BRL;30;50%;0%;Alto;100;0,52;0,97;;;;;;30;20;20;20;20;50;30;30;40;20;50;30
oleo essencial de lavanda e melaleuca;BRL;30;150%;400%;Alto;100;0,54;3,1;;;;;;20;20;30;20;20;20;70;40;40;20;30;50
óleo essencial de limão pode ser ingerido;BRL;140;-36%;-22%;Alto;100;0,34;1,08;;;;;;70;70;140;170;170;170;170;170;170;110;110;70
óleo ylang ylang afrodisíaco;BRL;170;-19%;143%;Alto;100;0,27;0,67;;;;;;50;110;110;140;140;170;170;210;260;210;260;170
aloe vera gel puro;BRL;50;-60%;-88%;Alto;100;0,57;1,06;;;;;;170;90;30;50;40;50;40;50;30;50;40;20
aromaterapia laranja beneficios;BRL;10;0%;∞;Alto;100;;;;;;;;0;0;0;0;0;0;20;20;20;10;10;10
oleo de alecrim pele;BRL;30;0%;-40%;Alto;92;;;;;;;;30;40;20;40;20;30;30;20;30;30;30;30
oleo essencial de limão siciliano propriedades;BRL;30;0%;0%;Alto;94;;;;;;;;30;30;30;30;10;40;30;30;30;20;10;20
óleo de semente uva;BRL;30;-33%;0%;Alto;100;0,3;0,71;;;;;;30;20;30;30;10;20;40;20;40;30;20;20
oleo lavanda;BRL;1600;-16%;-16%;Alto;100;0,42;1,04;;;;;;1600;1600;1300;1600;1600;1900;1900;1900;1900;1900;1900;1600
beneficios oleo alecrim;BRL;40;67%;0%;Alto;78;0,24;0,57;;;;;;30;30;30;40;40;40;50;40;40;30;40;50
oleos essenciais de limao siciliano;BRL;20;-50%;-67%;Alto;100;0,29;0,63;;;;;;20;10;10;20;30;50;20;20;20;20;10;10
óleo de semente;BRL;110;21%;55%;Alto;95;0,31;0,68;;;;;;90;90;70;110;90;110;90;110;140;140;140;170
óleos essenciais de melaleuca;BRL;70;0%;0%;Alto;100;0,64;1,88;;;;;;50;110;50;50;70;50;50;50;70;50;70;50
oleo essencial de citrus limon;BRL;20;100%;100%;Alto;100;0,53;0,9;;;;;;20;10;10;20;10;10;10;20;20;10;20;20
beneficios de oleo de alecrim;BRL;10;0%;0%;Médio;66;0,06;0,39;;;;;;20;10;10;20;10;10;20;10;10;10;20;10
oleo essencial de alecrim para concentração;BRL;40;0%;-40%;Alto;93;0,24;1,02;;;;;;50;30;20;30;40;50;40;40;30;30;40;30
oleos essenciais limao siciliano;BRL;70;-60%;-78%;Alto;100;0,36;0,94;;;;;;90;70;70;70;70;90;70;70;70;50;30;20
beneficios oleo de laranja;BRL;20;0%;0%;Alto;77;;;;;;;;10;10;10;10;20;20;30;30;20;20;20;20
gel puro aloe vera;BRL;320;-35%;-65%;Alto;100;0,46;1,34;;;;;;390;320;320;320;390;390;260;320;260;260;260;170
lavanda aromaterapia;BRL;1000;14%;-23%;Alto;100;0,26;0,99;;;;;;1000;1000;1000;880;880;1000;1000;1000;1000;880;1000;1000
óleo essencial melaleuca tea tree;BRL;30;0%;-60%;Alto;100;1,4;4,54;;;;;;30;20;30;30;20;30;50;30;30;20;30;20
oleo essencial de alecrim para o rosto;BRL;20;-67%;-67%;Alto;79;0,38;0,76;;;;;;30;20;20;20;20;30;30;20;20;30;20;10
oleos essenciais lavanda;BRL;590;0%;-45%;Alto;100;0,42;1,32;;;;;;590;720;480;590;390;590;720;720;590;480;480;480
oleo de alecrim serve para que;BRL;170;-19%;-19%;Alto;89;0,23;0,52;;;;;;210;170;140;170;170;170;170;140;170;210;170;170
qual os benefícios do óleo de alecrim;BRL;30;0%;50%;Alto;76;;;;;;;;30;30;20;20;30;20;30;20;30;30;30;30
oleo essencial de laranja doce nome cientifico;BRL;10;-50%;0%;Alto;100;;;;;;;;20;10;10;10;20;10;20;10;10;20;20;10
quais os benefícios do óleo de alecrim;BRL;110;-36%;0%;Alto;98;0,13;0,38;;;;;;140;140;90;90;110;110;140;110;110;140;140;90
óleo ylang ylang benefícios;BRL;40;40%;250%;Alto;99;0,21;0,9;;;;;;20;10;10;50;50;40;30;30;20;50;90;70
oleo essencial de melaleuca aromaterapia;BRL;40;25%;25%;Alto;98;0,3;1,15;;;;;;40;40;30;30;30;40;30;40;40;40;40;50
ingerir óleo essencial de limão;BRL;110;40%;-67%;Alto;93;;;;;;;;210;110;140;170;140;110;70;70;40;50;50;70
oleo de laranja beneficios;BRL;70;133%;-67%;Alto;90;0,55;1,33;;;;;;260;210;140;30;30;40;40;30;20;30;40;70
beneficios do oleo essencial de alecrim para a pele;BRL;20;100%;-33%;Médio;34;;;;;;;;20;30;30;20;20;30;20;20;20;10;10;20
oleo essencial de alecrim e lavanda;BRL;20;-50%;-50%;Alto;100;0,26;0,57;;;;;;20;20;20;10;20;20;30;20;30;20;20;10
comprar óleo de alecrim;BRL;40;-20%;-20%;Alto;100;0,37;1,1;;;;;;50;50;40;50;50;50;40;40;30;50;40;40
oleo de alecrim preco;BRL;390;-46%;-71%;Alto;100;0,22;0,61;;;;;;720;390;320;390;390;390;390;390;320;390;390;210
ylang ylang aromaterapia beneficios;BRL;10;0%;0%;Médio;60;;;;;;;;10;10;10;10;10;10;10;10;10;10;20;10
oleo essencial de limão propriedades;BRL;10;0%;0%;Alto;100;;;;;;;;10;10;10;20;10;10;20;10;10;10;10;10
oléo de lavanda;BRL;9900;0%;0%;Alto;100;0,38;1,04;;;;;;9900;9900;8100;9900;8100;9900;9900;9900;9900;9900;9900;9900
citrus limon oleo essencial;BRL;20;-33%;-50%;Alto;91;;;;;;;;30;20;30;30;20;30;10;20;20;30;30;20
óleo essencial de lavanda cicatrizante;BRL;90;-18%;-18%;Alto;95;0,68;1,25;;;;;;90;90;90;110;50;70;90;110;110;110;90;90
valor do óleo de alecrim;BRL;30;-40%;-40%;Alto;100;0,25;0,59;;;;;;40;20;30;30;30;30;50;30;20;50;30;30
oleo uva;BRL;170;0%;0%;Alto;100;0,38;0,99;;;;;;170;140;140;140;140;170;170;170;140;170;210;170
copaíba oleo essencial;BRL;720;22%;-18%;Alto;100;0,32;1,05;;;;;;720;590;590;720;590;880;720;720;880;590;720;720
oleo de alecrim para pele;BRL;140;0%;0%;Alto;99;0,28;0,99;;;;;;210;110;140;110;110;110;90;110;90;170;140;170
óleo de alecrim e seus benefícios;BRL;20;-50%;-50%;Alto;71;;;;;;;;20;10;10;20;20;20;10;20;20;20;10;10
oleos essenciais limao;BRL;40;150%;25%;Alto;99;0,57;1,91;;;;;;40;40;30;40;30;30;40;20;50;20;50;50
oleo essencial ylang ylang propriedades;BRL;10;0%;-67%;Médio;65;;;;;;;;30;20;10;10;10;10;10;10;10;10;10;10
oleos essencial de melaleuca;BRL;30;0%;-33%;Alto;100;0,54;3,56;;;;;;40;30;20;30;30;20;40;30;40;20;20;20
aloe puro;BRL;10;∞;∞;Alto;100;;;;;;;;10;0;10;10;10;0;10;10;10;0;10;10
aromaterapia melaleuca;BRL;90;-22%;-22%;Alto;99;0,46;1,2;;;;;;70;90;90;90;70;90;90;90;90;90;70;70
óleo de alecrim valor;BRL;50;-57%;0%;Alto;100;0,28;0,55;;;;;;50;50;40;50;50;90;50;50;50;70;50;30
olha essencial de melaleuca;BRL;90;-18%;29%;Alto;100;0,35;0,77;;;;;;70;70;70;70;90;90;110;90;90;110;90;90
