Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
oleo essencial serve para que;BRL;50;-29%;-29%;Alto;84;0,26;0,68;;;;;;40;50;40;40;50;70;50;40;70;70;50;50
qual o melhor óleo essencial de lavanda;BRL;50;0%;0%;Alto;100;0,47;1,49;;;;;;70;70;50;40;50;90;50;50;50;50;50;50
benefícios oleos essenciais;BRL;210;0%;-34%;Alto;97;0,22;0,91;;;;;;320;260;210;210;210;260;260;260;260;210;210;210
loja de oleos essenciais em sp;BRL;170;-85%;-81%;Alto;100;0,59;1,66;;;;;;170;140;110;140;260;140;210;140;110;260;140;40
pdf oleos essenciais;BRL;30;0%;-50%;Alto;100;0,42;2,02;;;;;;30;30;30;40;20;40;20;20;50;20;40;20
oleo essencial propriedades;BRL;40;-20%;-43%;Alto;81;0,23;0,77;;;;;;50;30;30;40;30;50;50;50;50;50;30;40
formas de uso dos oleos essenciais;BRL;70;25%;-44%;Médio;63;0,26;0,82;;;;;;90;90;50;90;70;70;70;50;90;40;70;50
preço de oleo essencial;BRL;50;-29%;-29%;Alto;100;0,37;0,8;;;;;;50;50;40;40;40;40;50;50;40;70;40;50
essencia oleo;BRL;140;0%;55%;Alto;100;0,56;1,43;;;;;;140;110;110;110;170;210;170;140;140;170;110;170
oleo essencial pode passar na pele;BRL;70;0%;40%;Alto;80;0,28;1,29;;;;;;50;50;40;50;50;50;70;70;70;70;50;70
diferença de essencia e oleo essencial;BRL;70;-73%;-40%;Alto;91;0,07;1,66;;;;;;70;70;50;90;50;50;70;90;110;110;90;30
oleos essenciais e vegetais;BRL;50;25%;-44%;Alto;99;0,39;1,08;;;;;;90;50;50;50;30;40;50;70;50;40;50;50
oleos essenciais marcas;BRL;210;21%;-35%;Alto;100;0,45;1,53;;;;;;170;210;140;170;210;260;210;260;170;140;170;170
óleo de olíbano;BRL;2900;0%;-56%;Alto;100;0,31;0,77;;;;;;4400;3600;2900;2900;2900;2900;2900;2900;2400;2400;2400;2400
oleo essencial pdf;BRL;50;-40%;-25%;Alto;85;0,35;2,22;;;;;;50;70;30;50;40;50;40;50;50;50;50;30
oleo essencial e vegetal;BRL;30;-33%;-33%;Médio;66;0,48;1,25;;;;;;30;20;10;30;40;20;40;40;50;30;50;20
blend de óleos essenciais;BRL;480;0%;0%;Alto;100;0,41;1,45;;;;;;480;480;390;480;480;480;590;590;590;590;590;590
melhor óleo essencial de lavanda;BRL;90;40%;-59%;Alto;100;0,55;1,48;;;;;;170;110;110;110;70;110;90;70;50;50;70;70
oleo essencial promoção;BRL;90;0%;-36%;Alto;100;0,7;1,81;;;;;;70;170;90;90;90;90;170;110;70;70;90;70
preço oleo essencial;BRL;70;0%;-55%;Alto;100;0,39;0,8;;;;;;70;70;70;70;50;70;70;90;70;50;50;50
inalar oleo essencial;BRL;210;-19%;0%;Alto;84;0,57;1,44;;;;;;170;210;170;170;170;210;260;260;260;260;210;210
benefícios do óleo essencial;BRL;90;-18%;0%;Alto;93;0,11;0,6;;;;;;70;70;50;90;90;110;110;110;110;110;110;90
oleos essenciais beneficios de cada um;BRL;30;-25%;50%;Alto;95;0,16;0,87;;;;;;10;20;30;20;10;30;40;30;30;40;30;30
oleos essenciais fitoterapica;BRL;50;0%;-89%;Alto;100;0,36;1,31;;;;;;90;50;50;50;50;70;70;70;30;10;10;10
óleos essenciais comestíveis;BRL;110;29%;-57%;Alto;100;0,38;1,17;;;;;;260;210;110;90;90;90;90;90;70;70;70;90
loja oleos essenciais sp;BRL;30;33%;-20%;Alto;84;0,82;2,33;;;;;;50;40;40;20;30;30;30;10;40;30;30;40
produtos de aromaterapia;BRL;70;-40%;-40%;Alto;100;0,48;1,25;;;;;;50;50;70;40;50;70;110;140;90;50;50;30
oleo essencial fitoterapico;BRL;50;25%;0%;Alto;100;0,55;1,54;;;;;;40;40;40;50;50;50;70;90;70;40;70;50
óleo essencial para dor;BRL;390;0%;50%;Alto;100;0,29;1,05;;;;;;390;320;320;320;320;390;390;480;480;480;390;480
terapia com oleos essenciais;BRL;210;24%;0%;Alto;100;0,44;1,39;;;;;;210;260;210;210;170;260;210;260;210;210;260;260
oleos essenciais na gravidez;BRL;90;0%;-18%;Alto;77;0,39;1,15;;;;;;140;110;90;90;70;90;90;90;70;90;70;90
produtos para aromaterapia;BRL;90;0%;-18%;Alto;100;0,52;1,49;;;;;;110;90;90;70;70;110;90;140;90;90;110;90
sinergia dos oleos essenciais;BRL;20;-50%;-75%;Alto;100;;;;;;;;30;30;20;10;20;50;20;30;30;20;20;10
loja de oleos essenciais rj;BRL;50;67%;-29%;Alto;95;0,51;1,23;;;;;;90;50;50;70;40;50;70;50;20;30;40;50
beneficios oleo essencial;BRL;50;-29%;-29%;Alto;95;0,13;1,01;;;;;;30;30;40;40;40;50;70;90;70;70;70;50
oleo para enxaqueca;BRL;140;0%;-21%;Alto;100;0,33;0,61;;;;;;170;140;170;110;110;140;110;140;140;110;110;110
oleos essenciais gravidez;BRL;70;0%;40%;Alto;77;0,37;0,88;;;;;;70;50;70;50;70;70;70;70;70;70;70;70
oleos essenciais londrina;BRL;70;125%;0%;Médio;65;0,45;1,47;;;;;;70;50;40;50;40;70;110;70;40;40;50;90
melhores marcas de óleo essencial;BRL;210;-19%;-19%;Alto;100;0,49;2,04;;;;;;260;170;170;170;140;260;260;260;210;210;210;170
inalar oleos essenciais;BRL;110;-18%;0%;Alto;71;0,75;2,06;;;;;;110;110;40;70;90;110;170;170;110;110;70;90
aromaterapia pdf;BRL;480;23%;-33%;Alto;100;0,41;2,01;;;;;;590;720;390;390;390;590;590;480;480;390;390;480
oleos essenciais e beneficios;BRL;20;100%;-50%;Alto;99;0,11;0,76;;;;;;30;10;20;10;20;20;20;30;20;10;20;20
essência de óleo;BRL;70;40%;133%;Alto;100;0,55;1,02;;;;;;50;50;70;70;70;70;70;70;50;50;70;70
lista de óleos essenciais;BRL;90;-29%;-55%;Alto;100;0,29;0,91;;;;;;90;90;70;70;90;90;90;110;90;70;50;50
oleos essenciais lista;BRL;40;-25%;-25%;Alto;100;0,26;0,78;;;;;;40;30;20;50;50;50;40;50;50;40;40;30
sinergias com oleos essenciais;BRL;70;-22%;-22%;Alto;100;0,44;2,49;;;;;;70;70;50;40;70;70;90;70;70;90;70;70
oleos essenciais valor;BRL;90;80%;-36%;Alto;100;0,42;0,92;;;;;;140;70;70;90;90;90;90;90;50;50;90;90
tratamento aromaterapia;BRL;30;0%;-25%;Alto;100;0,29;1,11;;;;;;30;30;20;30;30;30;30;40;30;30;30;30
óleos essenciais e suas propriedades pdf;BRL;40;100%;-43%;Médio;59;0,33;1;;;;;;70;50;30;50;50;50;40;30;20;20;20;40
função dos oleos essenciais;BRL;110;-22%;-50%;Alto;99;0,25;1,21;;;;;;140;110;140;110;110;140;140;140;90;90;90;70
guia dos oleos essenciais;BRL;40;-50%;-60%;Alto;100;0,31;1,72;;;;;;30;40;40;40;20;40;30;40;50;40;30;20
blends óleos essenciais;BRL;480;-19%;0%;Alto;100;0,58;2,17;;;;;;480;480;390;390;480;590;590;590;590;590;590;480
oleo para dor de cabeca;BRL;260;-34%;-19%;Alto;100;0,44;4,18;;;;;;210;320;260;260;210;390;260;260;260;320;260;210
oleos essenciais confiaveis;BRL;50;0%;-43%;Alto;100;0,51;1,92;;;;;;40;50;50;50;40;70;70;50;50;40;40;40
aromaterapia produtos;BRL;50;-25%;-25%;Alto;100;0,59;2,5;;;;;;50;50;90;30;20;30;50;70;30;40;50;30
pdf aromaterapia;BRL;30;50%;-25%;Alto;100;0,53;2,82;;;;;;30;40;20;10;40;50;30;40;30;20;20;30
inalação com óleos essenciais;BRL;30;-33%;-33%;Alto;89;;;;;;;;10;20;20;20;20;40;40;40;50;30;40;20
receitas de sinergias óleos essenciais;BRL;320;23%;-33%;Alto;100;0,56;1,8;;;;;;320;390;390;320;260;480;480;390;320;260;320;320
função de cada oleo essencial;BRL;110;0%;-47%;Alto;94;0,24;0,77;;;;;;90;90;70;110;110;140;170;110;140;90;110;90
oleo essencial sinergia;BRL;40;150%;0%;Alto;100;0,41;1,49;;;;;;50;40;50;30;30;30;50;40;40;20;50;50
os benefícios dos óleos essenciais;BRL;40;-25%;-25%;Alto;100;0,22;0,83;;;;;;40;50;30;40;50;50;40;50;30;40;50;30
óleos essenciais podem ser ingeridos;BRL;110;22%;-21%;Alto;85;0,34;1,15;;;;;;110;110;90;110;90;110;140;140;110;90;90;110
combinação de oleos essenciais;BRL;140;-21%;-35%;Alto;100;0,27;1;;;;;;110;140;140;140;90;210;170;170;140;140;140;110
oleos essenciais quinari;BRL;30;-33%;-50%;Alto;100;0,45;1,07;;;;;;30;30;20;30;20;40;30;20;30;30;20;20
funções dos oleos essenciais;BRL;70;0%;0%;Alto;92;0,24;0,74;;;;;;40;40;50;50;50;50;50;70;90;70;70;70
oleos essenciais melhores marcas;BRL;210;-19%;-35%;Alto;100;0,45;1,77;;;;;;170;170;170;170;140;210;170;260;260;210;210;170
oleo essencial marcas;BRL;210;0%;-19%;Alto;100;0,5;1,58;;;;;;210;210;170;170;210;260;320;210;260;210;210;210
óleos essenciais para gestantes;BRL;140;-21%;-21%;Alto;100;0,37;0,99;;;;;;140;140;140;170;140;140;170;170;140;140;140;110
beneficios de oleos essenciais;BRL;50;-43%;-43%;Alto;88;0,23;0,76;;;;;;50;50;30;40;50;70;50;50;70;70;40;40
significado oleos essenciais;BRL;30;0%;0%;Alto;100;0,11;0,87;;;;;;20;40;20;40;30;30;40;30;30;20;20;20
pode tomar oleo essencial;BRL;140;-18%;0%;Alto;86;0,38;0,87;;;;;;170;140;110;140;140;170;170;170;140;170;140;140
oleo essencial para inalação;BRL;50;-22%;133%;Alto;100;0,23;0,81;;;;;;20;20;30;30;40;90;70;70;70;90;70;70
oleos essenciais puros;BRL;320;-19%;-64%;Alto;100;0,55;1,4;;;;;;390;390;260;320;210;320;320;320;320;260;260;210
quais os benefícios dos óleos essenciais;BRL;50;0%;0%;Alto;100;0,21;0,5;;;;;;50;30;50;50;40;70;70;70;70;50;70;50
sinergia oleo essencial;BRL;70;0%;-22%;Alto;100;0,36;1,3;;;;;;70;70;70;70;70;70;70;90;70;70;70;70
oleos organicos;BRL;40;0%;-20%;Alto;100;0,46;2,13;;;;;;30;40;40;50;40;50;50;50;40;40;40;40
óleos essenciais de qualidade;BRL;40;-67%;-86%;Alto;100;0,6;2,14;;;;;;40;40;30;50;40;50;50;30;40;30;20;10
óleos essenciais propriedades pdf;BRL;70;-25%;-57%;Alto;86;0,26;1,74;;;;;;110;110;90;70;70;90;90;90;70;40;70;30
essencia de oleo aromatico;BRL;50;25%;-29%;Alto;100;0,4;0,83;;;;;;70;30;40;40;30;50;40;50;50;40;50;50
guia oleos essenciais;BRL;110;-36%;-59%;Alto;100;0,58;1,7;;;;;;110;140;110;140;90;110;140;140;110;110;110;70
óleos essenciais definição;BRL;40;0%;-25%;Baixo;24;;;;;;;;50;50;20;30;30;40;50;40;30;30;20;30
essência ou óleo essencial;BRL;110;55%;55%;Alto;100;0,07;1,81;;;;;;110;70;110;140;90;140;170;140;90;110;140;170
marcas oleos essenciais;BRL;140;-35%;-35%;Alto;100;0,36;1,67;;;;;;90;110;90;140;110;210;210;170;170;170;170;110
marcas oleo essencial;BRL;30;0%;50%;Alto;100;0,47;1,78;;;;;;30;20;20;30;30;40;20;40;30;30;30;30
oleo essencial na pele;BRL;110;0%;-21%;Alto;71;0,28;1,01;;;;;;90;110;90;90;90;110;110;140;90;110;110;110
oleos essenciais promoção;BRL;70;-60%;-71%;Alto;100;0,58;1,76;;;;;;50;140;70;70;70;140;50;50;40;50;70;20
oleos essenciais beneficios;BRL;1300;-55%;-69%;Alto;99;0,21;0,77;;;;;;1600;1300;1000;1600;1300;1600;1600;1300;1600;1300;1300;590
óleos essenciais puros curitiba;BRL;40;-25%;∞;Alto;100;0,47;1,1;;;;;;0;0;40;50;70;70;30;30;50;40;30;30
oleo essencial x oleo vegetal;BRL;50;-40%;-57%;Alto;71;0,62;2,35;;;;;;40;50;30;70;40;50;50;70;30;50;30;30
ser essencial aromaterapia;BRL;10;0%;∞;Alto;100;0,64;1,41;;;;;;0;10;10;10;10;10;10;10;10;10;10;10
essencias naturais;BRL;170;-19%;-19%;Alto;100;0,47;1,06;;;;;;170;170;140;210;140;210;210;210;210;210;210;170
posso tomar oleo essencial;BRL;40;33%;-20%;Alto;86;;;;;;;;50;30;40;40;40;40;50;40;30;30;50;40
sinergias aromaterapia pdf;BRL;140;0%;-35%;Alto;100;0,82;2,52;;;;;;170;140;140;140;140;140;170;170;140;110;140;110
oleo essencial 100ml;BRL;110;-36%;-18%;Alto;100;0,49;1,16;;;;;;170;110;90;170;110;110;170;110;110;140;90;90
oleos essenciais significado;BRL;50;25%;-29%;Alto;96;0,22;0,7;;;;;;50;70;50;50;40;70;70;50;50;40;40;50
essencia em oleo;BRL;30;0%;0%;Alto;100;0,47;1,08;;;;;;30;40;30;20;30;30;30;40;50;30;30;30
marcas de óleos essenciais puros;BRL;170;-22%;-59%;Alto;100;0,39;1,32;;;;;;260;480;260;170;110;140;170;110;90;90;70;70
óleo essencial de lavanda pode ser ingerido;BRL;170;0%;-19%;Alto;94;0,37;2,01;;;;;;260;210;110;140;140;170;170;170;170;170;170;170
marca oleo essencial;BRL;30;0%;-25%;Alto;100;0,51;1,51;;;;;;40;40;20;20;30;50;30;30;30;30;30;30
ingestão de óleo essencial;BRL;50;-43%;-20%;Alto;81;0,28;2,48;;;;;;40;30;40;30;40;90;90;90;90;70;50;40
oleo essencial pode tomar;BRL;40;-20%;-20%;Alto;85;0,32;0,62;;;;;;50;40;40;30;30;50;40;50;50;50;40;40
essências naturais;BRL;70;0%;-29%;Alto;100;0,5;1,1;;;;;;90;70;70;70;50;70;90;90;90;50;70;50
oleos essenciais atacado;BRL;390;-34%;-56%;Alto;100;0,5;1,27;;;;;;390;390;260;390;320;480;390;390;320;320;320;210
oleo essencial bh;BRL;110;-76%;-64%;Alto;87;0,52;1,75;;;;;;90;140;110;90;110;110;140;170;110;210;110;50
marcas de oleos essenciais;BRL;480;0%;-19%;Alto;100;0,38;1,33;;;;;;590;480;390;480;390;590;480;480;480;480;480;480
oleo dor de cabeça;BRL;30;0%;50%;Alto;98;0,87;6,19;;;;;;40;20;20;30;20;30;40;20;20;30;20;30
produtos aromaterapia;BRL;90;0%;-36%;Alto;100;0,49;1,47;;;;;;110;110;90;90;90;70;70;110;90;70;90;70
melhor marca oleo essencial;BRL;110;-18%;-18%;Alto;100;0,62;2,3;;;;;;90;70;70;90;90;110;170;140;90;110;90;90
oleo essencial phatoil;BRL;40;0%;∞;Alto;100;0,33;1,05;;;;;;70;70;70;70;20;40;40;20;20;10;20;10
produtos naturais oleos essenciais;BRL;30;0%;-33%;Alto;100;0,55;1,53;;;;;;40;40;30;30;20;30;50;20;30;20;20;20
oleo de lavanda pode ser ingerido;BRL;40;0%;0%;Alto;89;0,39;1,04;;;;;;40;50;40;40;30;50;50;50;30;30;40;30
oleo essencial de lavanda pode ingerir;BRL;40;-40%;50%;Alto;83;;;;;;;;20;20;30;30;40;50;40;50;40;50;40;30
oleo essencial em bh;BRL;30;50%;-57%;Alto;86;0,5;1,22;;;;;;30;40;20;50;40;10;30;40;30;20;20;30
manual aromaterapia pdf;BRL;20;-67%;-67%;Alto;100;0,56;1,83;;;;;;20;20;20;20;20;20;30;20;10;30;10;10
oleo essencial melhor marca;BRL;30;50%;-40%;Alto;100;0,57;2,14;;;;;;20;20;20;30;30;50;50;40;30;20;30;30
aromalife oleos essenciais;BRL;90;-50%;-89%;Alto;100;0,44;3,19;;;;;;110;210;170;170;140;140;90;50;30;20;10;10
quais óleos essenciais podem ser ingeridos;BRL;210;24%;53%;Alto;99;0,31;1,54;;;;;;210;170;170;210;210;260;260;260;260;210;260;260
melhor marca de óleo essencial;BRL;320;0%;0%;Alto;100;0,46;1,64;;;;;;320;260;260;320;210;390;480;390;390;320;320;320
oleo essencial rio de janeiro;BRL;40;0%;-50%;Alto;100;0,73;1,22;;;;;;40;70;70;40;30;20;40;40;20;20;30;20
oleo essencial significado;BRL;40;0%;25%;Alto;96;0,21;0,65;;;;;;30;40;40;40;50;40;70;40;50;50;40;50
qual óleo essencial para enxaqueca;BRL;40;200%;∞;Alto;98;0,31;0,63;;;;;;30;20;30;30;20;40;50;50;40;30;40;90
aromas do mundo óleos essenciais;BRL;90;-36%;-59%;Alto;99;0,45;1,3;;;;;;70;70;110;110;70;90;110;110;110;110;90;70
essencia terapeutica;BRL;170;24%;50%;Alto;99;0,44;1,83;;;;;;140;170;140;170;170;140;170;170;170;170;210;210
inalação com oleo essencial;BRL;90;-36%;125%;Alto;90;0,61;1,53;;;;;;30;40;50;50;50;140;90;110;110;140;110;90
tratamento com aromaterapia;BRL;40;-40%;-40%;Alto;100;0,27;1,01;;;;;;50;40;30;40;50;40;20;40;50;50;40;30
oleo essencial para tomar;BRL;40;-20%;-20%;Alto;100;0,46;1,02;;;;;;50;40;30;30;40;40;40;40;30;50;20;40
inalação de oleos essenciais;BRL;70;0%;-43%;Alto;78;0,29;1,49;;;;;;70;70;50;50;70;70;70;70;70;40;50;40
tomar oleo essencial;BRL;70;-29%;-29%;Alto;76;0,44;2,49;;;;;;70;90;50;70;50;50;70;70;50;70;70;50
dosagem óleos essenciais;BRL;30;0%;-89%;Médio;44;;;;;;;;50;50;30;40;30;40;30;20;20;10;10;10
significado dos oleos essenciais;BRL;40;33%;-20%;Alto;100;0,23;0,87;;;;;;50;30;30;30;30;40;50;30;40;30;30;40
oleos essenciais belo horizonte;BRL;30;-33%;-78%;Alto;100;0,88;2,63;;;;;;30;50;30;40;40;30;20;20;20;30;20;20
receitas de blends de oleos essenciais;BRL;70;-44%;25%;Alto;100;0,55;2,04;;;;;;30;40;40;30;20;40;50;90;140;90;110;50
óleo essencial de eucalipto para dor de cabeça;BRL;30;-50%;-86%;Alto;100;0,34;4,05;;;;;;50;40;30;30;30;30;20;30;40;20;20;10
melhores marcas óleos essenciais;BRL;320;-56%;-46%;Alto;100;0,46;2,16;;;;;;260;260;260;320;260;390;390;390;320;320;260;140
oleo essencial tem validade;BRL;50;-43%;-20%;Alto;67;;;;;;;;50;50;40;50;50;70;50;50;50;70;50;40
preço oleos essenciais;BRL;30;0%;-71%;Alto;100;0,48;1,49;;;;;;30;50;30;50;40;30;30;40;20;20;20;20
oleos essenciais fortaleza;BRL;140;-18%;-65%;Alto;100;0,56;1,48;;;;;;170;170;140;140;110;140;110;90;140;110;140;90
oleo essencial ingestão;BRL;50;-25%;-40%;Alto;94;0,46;1,16;;;;;;70;50;40;70;50;50;50;50;50;40;50;30
óleo essencial phytoterápica é bom;BRL;260;24%;24%;Alto;100;0,28;1,02;;;;;;210;210;210;210;210;260;320;260;210;210;260;260
aromaterapia lavanda como usar;BRL;50;0%;-20%;Alto;96;0,24;0,74;;;;;;40;40;40;50;40;40;50;50;90;40;50;40
melhores marcas oleo essencial;BRL;50;40%;0%;Alto;100;0,63;2,11;;;;;;50;30;30;40;50;70;90;70;50;50;70;70
qual oleo essencial pode ser ingerido;BRL;30;-50%;-33%;Alto;95;0,22;0,76;;;;;;30;20;30;30;20;40;30;40;40;40;30;20
óleos essenciais bh;BRL;210;0%;-71%;Alto;100;0,57;1,93;;;;;;320;390;320;260;210;260;260;210;140;140;110;140
oleo essencial bom para dor de cabeça;BRL;50;0%;67%;Alto;95;0,38;3,09;;;;;;40;50;50;50;40;70;70;70;70;50;50;50
oleo essencial gestante;BRL;50;-29%;0%;Alto;93;0,51;1,67;;;;;;50;50;50;50;40;50;50;70;70;70;70;50
classificação dos óleos essenciais;BRL;70;40%;-50%;Alto;86;0,41;1,42;;;;;;140;90;70;90;70;90;90;50;50;50;90;70
oleo essencial fortaleza;BRL;30;-33%;-60%;Alto;100;0,55;1,72;;;;;;30;30;40;20;40;40;50;70;30;30;30;20
pode ingerir oleo essencial;BRL;140;0%;0%;Alto;85;0,29;1,6;;;;;;110;140;140;110;140;170;170;170;170;170;170;170
pode ingerir oleo essencial de lavanda;BRL;50;75%;0%;Alto;91;;;;;;;;70;70;50;70;50;70;40;50;50;40;50;70
marca de oleo essencial;BRL;210;-19%;-19%;Alto;100;0,34;1,02;;;;;;170;170;140;170;170;260;210;210;210;210;210;170
oleos essenciais ingestão;BRL;20;100%;-60%;Alto;99;0,56;1,61;;;;;;30;30;20;20;10;20;30;10;30;10;20;20
qual a diferença entre oleo essencial e essencia;BRL;170;0%;-19%;Alto;99;0,33;1,4;;;;;;110;140;110;170;140;210;260;210;210;170;210;170
diluir oleo essencial;BRL;390;22%;-19%;Médio;63;0,29;1,34;;;;;;390;390;390;480;390;480;480;480;390;320;320;390
diferença entre oleo vegetal e oleo essencial;BRL;70;0%;0%;Alto;69;0,02;0,48;;;;;;70;30;20;50;40;90;110;70;90;70;70;70
oleos essenciais estimulantes;BRL;140;57%;-35%;Alto;100;0,42;1,49;;;;;;210;210;170;170;170;140;110;140;90;70;110;110
fitoterapia oleos essenciais;BRL;70;-43%;-56%;Alto;100;0,57;2,04;;;;;;70;70;50;70;30;90;70;70;90;70;70;40
casa dos óleos;BRL;110;-18%;-36%;Alto;100;0,61;2,09;;;;;;110;90;90;90;90;90;110;110;140;110;90;90
oleos essenciais em curitiba;BRL;70;0%;-64%;Alto;100;0,47;1,37;;;;;;70;140;40;90;50;70;90;30;70;50;50;50
diluir oleo essencial em oleo vegetal;BRL;50;67%;67%;Médio;46;;;;;;;;70;40;40;40;40;70;40;50;30;30;50;50
fornecedor de óleos essenciais;BRL;110;22%;-21%;Alto;100;0,55;1,64;;;;;;110;140;70;110;110;170;170;140;140;90;140;110
oleo essencial no banho;BRL;50;-57%;-25%;Alto;94;0,29;2,15;;;;;;40;50;40;30;30;50;70;70;50;70;50;30
comprar óleo;BRL;170;21%;-47%;Alto;99;0,52;2,27;;;;;;210;170;110;110;140;210;140;170;140;140;170;170
oleos essenciais em bh;BRL;50;25%;25%;Alto;85;0,6;1,4;;;;;;50;90;50;50;40;50;50;70;70;40;30;50
óleo vegetal para diluir óleo essencial;BRL;170;-19%;24%;Alto;100;0,4;1,13;;;;;;140;110;110;140;90;170;210;260;260;260;210;210
óleo essencial pode ser ingerido;BRL;50;0%;25%;Alto;88;0,25;1,33;;;;;;50;50;50;50;40;40;50;50;40;50;70;50
aromaterapia receitas pdf;BRL;50;200%;-67%;Alto;100;;;;;;;;50;70;50;70;50;90;50;0;10;10;40;30
oleo essencial de lavanda dor de cabeça;BRL;20;0%;-67%;Alto;77;0,36;4,03;;;;;;30;30;20;10;20;20;30;20;30;10;10;10
ingestão de óleos essenciais;BRL;170;21%;-47%;Alto;68;0,27;1,76;;;;;;260;210;170;170;140;170;210;170;140;140;170;170
enxaqueca oleo essencial;BRL;50;0%;-20%;Alto;100;0,37;1,51;;;;;;50;70;50;30;40;40;50;50;50;40;50;40
oleo fitoterapico;BRL;210;0%;24%;Alto;100;0,41;1,38;;;;;;210;140;140;140;170;260;170;210;260;260;260;260
oleos essenciais na pele;BRL;40;33%;-20%;Médio;36;;;;;;;;30;40;20;30;30;40;30;40;40;30;30;40
qual a melhor marca de oleos essenciais;BRL;90;-22%;-36%;Alto;100;0,41;1,33;;;;;;50;70;70;70;70;110;140;110;90;90;70;70
óleos essenciais porto alegre;BRL;170;0%;-56%;Alto;100;0,56;1,3;;;;;;260;210;170;210;170;170;170;110;170;140;140;140
blend de oleo essencial;BRL;260;-19%;136%;Alto;100;0,33;1,4;;;;;;170;170;170;210;210;260;260;260;260;320;320;260
concentração oleo essencial;BRL;30;33%;33%;Alto;100;0,55;1,41;;;;;;40;20;30;40;20;30;40;40;30;30;30;40
oleos essenciais curitiba;BRL;480;0%;-64%;Alto;91;0,55;1,58;;;;;;720;590;720;590;590;590;480;480;320;320;480;320
blend oleo essencial;BRL;90;-50%;-22%;Alto;100;0,33;1,36;;;;;;70;70;70;70;70;140;90;140;140;140;110;70
empresas de óleos essenciais;BRL;90;-22%;-50%;Alto;100;0,62;1,58;;;;;;110;90;70;90;70;140;140;90;90;90;70;70
oleo essencial faz mal;BRL;40;25%;0%;Médio;45;;;;;;;;30;30;50;30;40;40;50;50;50;40;50;50
sobre aromaterapia;BRL;30;-33%;-50%;Alto;100;0,25;1,26;;;;;;30;30;30;30;40;40;30;30;30;30;30;20
oleos essenciais em porto alegre;BRL;110;0%;-59%;Alto;100;0,55;1,25;;;;;;170;90;140;140;70;140;110;90;210;70;90;70
óleos essenciais laszlo pdf;BRL;140;0%;-33%;Alto;100;0,38;1,16;;;;;;170;140;170;110;110;140;140;140;140;140;140;140
ingerir oleo essencial de lavanda;BRL;40;-25%;-40%;Alto;97;;;;;;;;50;40;40;40;30;40;40;30;30;40;30;30
nomes de oleos essenciais;BRL;70;0%;0%;Alto;99;0,34;0,68;;;;;;90;70;50;70;70;70;70;70;70;70;70;70
oleos essenciais e gravidez;BRL;20;-50%;-67%;Alto;81;;;;;;;;20;20;30;20;20;20;30;20;20;20;20;10
blend oleos essenciais;BRL;480;-19%;0%;Alto;100;0,58;2,17;;;;;;480;480;390;390;480;590;590;590;590;590;590;480
diferença oleo essencial e essencia;BRL;140;-21%;-35%;Alto;98;0,16;1,23;;;;;;170;110;140;140;110;170;170;170;110;140;140;110
qual a diferença entre oleo essencial e oleo vegetal;BRL;90;0%;0%;Alto;77;0,02;0,65;;;;;;70;70;70;50;50;90;140;110;70;110;140;110
diluição de óleos essenciais;BRL;210;-19%;-19%;Médio;53;0,27;2,47;;;;;;210;170;170;210;210;210;170;170;170;210;210;170
oleos medicinais;BRL;170;0%;-19%;Alto;100;0,34;1,04;;;;;;170;210;140;170;90;210;170;170;210;170;210;170
qual a melhor marca de óleo essencial;BRL;210;-19%;0%;Alto;100;0,39;1,25;;;;;;260;170;170;210;210;260;210;260;260;260;260;210
oleo essencial porto alegre;BRL;140;0%;-58%;Médio;46;0,53;1,27;;;;;;140;110;90;110;170;110;140;210;70;110;140;110
oleo vegetal ou essencial;BRL;30;0%;0%;Alto;80;0,04;0,52;;;;;;30;30;10;30;20;30;20;40;20;40;30;40
óleos essenciais permitidos na gravidez;BRL;210;0%;24%;Alto;89;0,38;1,05;;;;;;260;320;210;210;170;210;210;260;210;210;140;210
diluição de oleo essencial;BRL;170;-18%;-33%;Médio;57;0,26;1,05;;;;;;170;170;140;140;110;170;170;210;170;170;210;140
melhor marca de oleos essenciais;BRL;70;40%;-22%;Alto;100;0,58;1,59;;;;;;90;70;50;70;70;90;110;110;50;50;70;70
oleo essencial de lavanda aromaterapia;BRL;70;57%;120%;Alto;100;0,37;0,97;;;;;;50;40;50;70;50;70;50;90;90;70;110;110
óleos essenciais mais cheirosos;BRL;140;27%;0%;Alto;100;0,43;1,48;;;;;;70;110;140;140;110;140;170;140;110;110;110;140
oleo essencial estudo;BRL;70;0%;0%;Alto;100;0,26;1,6;;;;;;50;70;50;70;50;70;90;110;70;70;70;70
diferença entre oleo essencial e vegetal;BRL;170;-18%;-18%;Alto;71;0,02;0,59;;;;;;170;140;140;210;210;260;260;210;210;170;140;140
loja aromaterapia sp;BRL;30;0%;-60%;Alto;100;0,57;2,53;;;;;;50;50;30;40;50;30;30;10;40;20;10;20
